transactionID,customerID,franchiseID,dateTime,product,quantity,unitPrice,totalPrice,paymentMethod,cardNumber
1002717,2000128,3000016,2024-05-05T02:58:12.931Z,Pearly Pies,8,3,24,amex,341303375539877
1002718,2000005,3000022,2024-05-16T13:19:14.561Z,Austin Almond Biscotti,4,3,12,visa,4386179882002585
1002719,2000297,3000036,2024-05-08T16:26:38.947Z,Austin Almond Biscotti,10,3,30,amex,349496698780566
1002720,2000262,3000030,2024-05-11T20:23:25.926Z,Golden Gate Ginger,6,3,18,visa,4982816864338945
1002721,2000119,3000015,2024-05-09T00:53:08.686Z,Pearly Pies,9,3,27,mastercard,2283094089530288
1002723,2000061,3000019,2024-05-05T15:24:59.613Z,Outback Oatmeal,8,3,24,amex,376066038165400
1002724,2000070,3000019,2024-05-11T23:03:33.182Z,Pearly Pies,2,3,6,amex,342140289895600
1002725,2000066,3000019,2024-05-14T02:04:12.079Z,Pearly Pies,3,3,9,visa,4590724632016500
1002726,2000284,3000015,2024-05-17T06:57:16.844Z,Outback Oatmeal,8,3,24,mastercard,2424907314493081
1002727,2000277,3000030,2024-05-05T13:04:59.425Z,Pearly Pies,8,3,24,visa,4107109029869388
1002728,2000005,3000006,2024-05-05T19:05:07.230Z,Orchard Oasis,2,3,6,mastercard,2296777620323537
1002729,2000221,3000027,2024-05-10T16:56:59.522Z,Golden Gate Ginger,10,3,30,visa,4810316719853568
1002730,2000266,3000013,2024-05-13T03:14:59.330Z,Austin Almond Biscotti,6,3,18,mastercard,5545072282106020
1002731,2000210,3000018,2024-05-03T14:24:50.876Z,Pearly Pies,2,3,6,visa,4942962727802229
1002733,2000189,3000033,2024-05-06T01:38:04.857Z,Austin Almond Biscotti,4,3,12,visa,4608857253297239
1002735,2000045,3000010,2024-05-13T13:43:13.587Z,Tokyo Tidbits,7,3,21,mastercard,2250686884350082
1002736,2000071,3000001,2024-05-10T21:27:46.744Z,Orchard Oasis,4,3,12,mastercard,2720760676254489
1002738,2000259,3000008,2024-05-07T01:50:49.045Z,Outback Oatmeal,5,3,15,amex,342358019183515
1002739,2000161,3000007,2024-05-02T13:51:51.439Z,Outback Oatmeal,3,3,9,visa,4446822595398927
1002741,2000275,3000017,2024-05-12T09:27:22.322Z,Austin Almond Biscotti,10,3,30,visa,4483515099910064
1002742,2000173,3000009,2024-05-16T21:09:01.806Z,Outback Oatmeal,1,3,3,mastercard,2267540758636863
1002743,2000204,3000013,2024-05-12T13:42:52.087Z,Outback Oatmeal,5,3,15,amex,378277912216759
1002744,2000195,3000001,2024-05-09T07:56:03.783Z,Outback Oatmeal,9,3,27,amex,344537666608068
1002745,2000267,3000036,2024-05-16T02:57:47.955Z,Golden Gate Ginger,8,3,24,amex,348579530833361
1002746,2000261,3000018,2024-05-11T13:11:09.329Z,Tokyo Tidbits,5,3,15,mastercard,2441452406474151
1002747,2000022,3000025,2024-05-10T12:06:26.874Z,Austin Almond Biscotti,7,3,21,amex,373056198635006
1002748,2000234,3000006,2024-05-14T12:07:24.688Z,Golden Gate Ginger,6,3,18,visa,4799705247518427
1002749,2000062,3000011,2024-05-03T02:20:26.820Z,Orchard Oasis,1,3,3,mastercard,2704737849170123
1002750,2000199,3000022,2024-05-15T22:07:20.222Z,Golden Gate Ginger,2,3,6,amex,347688268141243
1002751,2000149,3000018,2024-05-15T11:02:22.238Z,Austin Almond Biscotti,7,3,21,mastercard,2531594451817833
1002752,2000053,3000007,2024-05-06T18:08:34.547Z,Tokyo Tidbits,9,3,27,amex,349511097182337
1002754,2000295,3000034,2024-05-08T20:38:56.088Z,Golden Gate Ginger,8,3,24,visa,4226258846443525
1002755,2000176,3000043,2024-05-01T04:04:04.187Z,Austin Almond Biscotti,8,3,24,mastercard,2428861445070282
1002756,2000224,3000045,2024-05-04T06:26:14.819Z,Outback Oatmeal,5,3,15,amex,379602019257472
1002757,2000101,3000045,2024-05-16T14:21:18.249Z,Orchard Oasis,1,3,3,mastercard,2670496160999400
1002758,2000186,3000008,2024-05-15T06:15:07.570Z,Outback Oatmeal,2,3,6,mastercard,2282535042905315
1002759,2000294,3000041,2024-05-08T14:32:44.482Z,Orchard Oasis,10,3,30,amex,376046461170747
1002762,2000266,3000043,2024-05-15T16:11:50.020Z,Tokyo Tidbits,6,3,18,mastercard,2341340344682749
1002763,2000164,3000008,2024-05-15T19:12:12.467Z,Golden Gate Ginger,2,3,6,mastercard,2490636759893377
1002764,2000144,3000017,2024-05-05T13:16:30.266Z,Austin Almond Biscotti,6,3,18,visa,4218929195885389
1002765,2000215,3000042,2024-05-14T19:31:53.291Z,Tokyo Tidbits,7,3,21,visa,4054155694718973
1002766,2000006,3000009,2024-05-12T07:07:37.070Z,Orchard Oasis,10,3,30,amex,374478108390150
1002768,2000233,3000042,2024-05-12T06:56:35.927Z,Austin Almond Biscotti,1,3,3,mastercard,5417353280033902
1002769,2000219,3000024,2024-05-14T05:32:54.305Z,Tokyo Tidbits,2,3,6,visa,4683283094529789
1002770,2000071,3000027,2024-05-08T17:28:54.430Z,Pearly Pies,9,3,27,amex,379723216016196
1002771,2000025,3000023,2024-05-08T12:49:23.920Z,Orchard Oasis,6,3,18,visa,4235109580038766
1002772,2000252,3000007,2024-05-13T10:11:11.109Z,Outback Oatmeal,2,3,6,visa,4645389257847285
1002773,2000029,3000010,2024-05-10T11:35:59.776Z,Pearly Pies,3,3,9,amex,378276250679388
1002774,2000187,3000026,2024-05-12T12:49:05.836Z,Outback Oatmeal,1,3,3,visa,4068108805307214
1002776,2000245,3000015,2024-05-03T22:32:54.192Z,Austin Almond Biscotti,7,3,21,visa,4979187131134219
1002778,2000276,3000025,2024-05-09T18:03:40.466Z,Pearly Pies,5,3,15,visa,4236893433643935
1002779,2000098,3000037,2024-05-16T03:47:06.494Z,Orchard Oasis,6,3,18,visa,4093402718311408
1002780,2000050,3000027,2024-05-02T18:30:54.700Z,Austin Almond Biscotti,4,3,12,mastercard,5457751831031880
1002782,2000246,3000038,2024-05-16T19:41:47.420Z,Orchard Oasis,7,3,21,amex,346448920324963
1002783,2000158,3000006,2024-05-11T01:45:40.647Z,Pearly Pies,8,3,24,amex,371722218457737
1002784,2000118,3000024,2024-05-11T11:11:30.292Z,Pearly Pies,6,3,18,visa,4374667455610986
1002785,2000008,3000035,2024-05-07T09:40:39.516Z,Pearly Pies,8,3,24,mastercard,2262515263008373
1002786,2000005,3000018,2024-05-10T04:17:17.723Z,Orchard Oasis,8,3,24,mastercard,2720298214567716
1002788,2000067,3000026,2024-05-01T02:32:33.722Z,Austin Almond Biscotti,9,3,27,amex,349227398092147
1002789,2000155,3000019,2024-05-12T12:22:40.367Z,Outback Oatmeal,7,3,21,mastercard,2248974051945438
1002790,2000277,3000035,2024-05-01T09:48:14.759Z,Golden Gate Ginger,2,3,6,mastercard,2224178725956841
1002791,2000033,3000027,2024-05-13T13:14:42.688Z,Outback Oatmeal,10,3,30,amex,374397403705831
1002794,2000008,3000003,2024-05-06T14:35:47.601Z,Pearly Pies,7,3,21,visa,4181704386282339
1002795,2000245,3000022,2024-05-01T14:42:36.370Z,Pearly Pies,5,3,15,amex,344667494622997
1002796,2000096,3000034,2024-05-01T20:04:21.287Z,Austin Almond Biscotti,9,3,27,visa,4248951741186223
1002797,2000028,3000037,2024-05-17T05:18:11.385Z,Orchard Oasis,4,3,12,mastercard,2284439891951199
1002798,2000070,3000009,2024-05-15T22:57:10.954Z,Golden Gate Ginger,6,3,18,mastercard,2398940784849591
1002799,2000242,3000026,2024-05-07T01:58:56.439Z,Austin Almond Biscotti,2,3,6,visa,4051525139273219
1002800,2000019,3000043,2024-05-06T06:20:04.406Z,Pearly Pies,8,3,24,mastercard,2716844750520647
1002801,2000216,3000001,2024-05-02T03:21:46.690Z,Golden Gate Ginger,7,3,21,mastercard,2246675759382459
1002802,2000143,3000012,2024-05-02T03:01:46.953Z,Outback Oatmeal,7,3,21,amex,376536451478712
1002803,2000174,3000037,2024-05-08T01:31:31.393Z,Outback Oatmeal,3,3,9,visa,4540543923147860
1002804,2000163,3000005,2024-05-09T22:34:26.183Z,Orchard Oasis,2,3,6,mastercard,2264388137863755
1002806,2000217,3000005,2024-05-13T06:37:05.694Z,Pearly Pies,3,3,9,mastercard,2299238724301900
1002807,2000035,3000005,2024-05-12T16:34:40.995Z,Austin Almond Biscotti,4,3,12,visa,4999894109760570
1002808,2000231,3000040,2024-05-02T00:19:55.377Z,Golden Gate Ginger,3,3,9,visa,4752562932792014
1002809,2000239,3000034,2024-05-16T16:48:17.124Z,Austin Almond Biscotti,4,3,12,visa,4369903930539244
1002810,2000265,3000044,2024-05-15T08:23:32.767Z,Golden Gate Ginger,4,3,12,mastercard,2705943680711780
1002811,2000021,3000044,2024-05-16T16:06:27.935Z,Orchard Oasis,10,3,30,amex,378342083039644
1002812,2000056,3000045,2024-05-04T09:13:44.264Z,Orchard Oasis,8,3,24,amex,349394602827492
1002813,2000005,3000008,2024-05-16T01:44:03.746Z,Austin Almond Biscotti,10,3,30,visa,4187471028584209
1002814,2000249,3000018,2024-05-06T00:18:58.988Z,Outback Oatmeal,10,3,30,amex,343396187591225
1002815,2000016,3000024,2024-05-12T21:19:35.544Z,Golden Gate Ginger,9,3,27,mastercard,2361642699273171
1002816,2000118,3000041,2024-05-05T22:36:28.235Z,Austin Almond Biscotti,3,3,9,amex,348120585622001
1002817,2000234,3000024,2024-05-14T07:30:50.219Z,Golden Gate Ginger,3,3,9,mastercard,5384787307114428
1002818,2000083,3000043,2024-05-13T09:27:16.129Z,Austin Almond Biscotti,9,3,27,mastercard,2254351684639160
1002819,2000057,3000043,2024-05-11T04:56:08.799Z,Outback Oatmeal,7,3,21,amex,346570424834567
1002820,2000048,3000008,2024-05-16T07:13:36.045Z,Outback Oatmeal,7,3,21,visa,4176787482582469
1002821,2000010,3000026,2024-05-11T11:29:55.144Z,Orchard Oasis,10,3,30,mastercard,5231880051051840
1002822,2000030,3000013,2024-05-05T07:30:23.641Z,Golden Gate Ginger,2,3,6,mastercard,2418953624996734
1002824,2000064,3000006,2024-05-08T22:28:39.444Z,Tokyo Tidbits,7,3,21,mastercard,2417823649139324
1002825,2000158,3000017,2024-05-13T06:22:15.187Z,Outback Oatmeal,4,3,12,visa,4696037228622646
1002826,2000018,3000043,2024-05-03T22:22:25.073Z,Austin Almond Biscotti,7,3,21,amex,374056870434206
1002829,2000210,3000012,2024-05-04T01:20:58.253Z,Pearly Pies,1,3,3,amex,348803161035355
1002830,2000172,3000011,2024-05-16T23:04:59.374Z,Pearly Pies,3,3,9,amex,372324884799242
1002831,2000133,3000019,2024-05-08T02:19:33.700Z,Pearly Pies,9,3,27,amex,375690946095622
1002832,2000150,3000045,2024-05-03T12:10:37.762Z,Golden Gate Ginger,8,3,24,visa,4170819692874893
1002833,2000132,3000045,2024-05-07T01:13:00.593Z,Outback Oatmeal,8,3,24,mastercard,2225233273754285
1002834,2000069,3000030,2024-05-04T01:11:36.798Z,Orchard Oasis,6,3,18,amex,376685427239052
1002835,2000019,3000003,2024-05-06T21:49:09.084Z,Tokyo Tidbits,3,3,9,mastercard,2466456577069252
1002836,2000128,3000011,2024-05-04T20:35:24.684Z,Pearly Pies,6,3,18,visa,4960864158765049
1002838,2000173,3000023,2024-05-07T12:09:53.421Z,Orchard Oasis,2,3,6,mastercard,2544430362629360
1002839,2000154,3000042,2024-05-07T06:39:31.154Z,Outback Oatmeal,9,3,27,visa,4181539597501188
1002841,2000218,3000032,2024-05-01T14:03:02.123Z,Austin Almond Biscotti,1,3,3,visa,4726391866083189
1002842,2000029,3000005,2024-05-04T11:10:46.740Z,Orchard Oasis,6,3,18,visa,4873792467203707
1002844,2000119,3000033,2024-05-13T14:30:25.511Z,Tokyo Tidbits,9,3,27,mastercard,2276181161152930
1002845,2000242,3000035,2024-05-08T00:17:47.790Z,Golden Gate Ginger,6,3,18,amex,375852965528996
1002846,2000168,3000015,2024-05-15T04:10:49.547Z,Tokyo Tidbits,6,3,18,amex,373788563454056
1002847,2000150,3000017,2024-05-09T02:25:05.620Z,Pearly Pies,5,3,15,amex,375617198727461
1002848,2000179,3000018,2024-05-04T03:11:05.381Z,Pearly Pies,9,3,27,mastercard,2513398424096703
1002849,2000247,3000006,2024-05-10T09:53:46.091Z,Golden Gate Ginger,2,3,6,amex,348701067620702
1002851,2000097,3000006,2024-05-04T21:18:23.171Z,Orchard Oasis,10,3,30,visa,4791003432546447
1002853,2000023,3000016,2024-05-14T20:22:11.055Z,Golden Gate Ginger,7,3,21,amex,379726219293043
1002854,2000091,3000037,2024-05-02T04:09:51.628Z,Orchard Oasis,8,3,24,amex,344281775299390
1002855,2000262,3000042,2024-05-15T12:31:00.288Z,Austin Almond Biscotti,6,3,18,amex,345020583412624
1002856,2000280,3000010,2024-05-04T03:53:53.639Z,Austin Almond Biscotti,5,3,15,visa,4333349536056261
1002857,2000214,3000022,2024-05-04T17:21:15.285Z,Outback Oatmeal,10,3,30,amex,371770552643412
1002858,2000002,3000006,2024-05-15T22:54:51.951Z,Golden Gate Ginger,2,3,6,mastercard,2230276767190998
1002859,2000114,3000037,2024-05-05T20:08:45.945Z,Orchard Oasis,4,3,12,visa,4725508444992521
1002861,2000198,3000032,2024-05-05T17:37:42.734Z,Austin Almond Biscotti,3,3,9,visa,4520349910431620
1002862,2000011,3000011,2024-05-16T00:49:16.323Z,Tokyo Tidbits,9,3,27,visa,4487748898816010
1002863,2000154,3000012,2024-05-08T11:20:41.029Z,Tokyo Tidbits,5,3,15,visa,4306741569872080
1002864,2000151,3000023,2024-05-15T02:43:29.676Z,Golden Gate Ginger,5,3,15,amex,373661573327267
1002866,2000132,3000036,2024-05-12T00:25:25.142Z,Austin Almond Biscotti,7,3,21,mastercard,2274410692595891
1002867,2000223,3000003,2024-05-16T18:03:28.903Z,Tokyo Tidbits,2,3,6,mastercard,2282225337133605
1002868,2000105,3000041,2024-05-03T05:27:36.432Z,Golden Gate Ginger,1,3,3,visa,4938489945279143
1002869,2000209,3000045,2024-05-14T16:39:00.373Z,Pearly Pies,6,3,18,amex,344639701364507
1002871,2000213,3000012,2024-05-08T14:34:59.733Z,Orchard Oasis,8,3,24,visa,4387807162282720
1002872,2000238,3000029,2024-05-01T06:40:06.613Z,Pearly Pies,9,3,27,visa,4781371744718810
1002873,2000079,3000030,2024-05-16T23:48:25.083Z,Austin Almond Biscotti,1,3,3,visa,4017994839851745
1002874,2000146,3000044,2024-05-01T12:26:11.225Z,Pearly Pies,10,3,30,mastercard,5390147714860174
1002875,2000107,3000041,2024-05-11T12:35:42.352Z,Austin Almond Biscotti,6,3,18,mastercard,5560749327121573
1002876,2000133,3000007,2024-05-15T05:06:04.114Z,Pearly Pies,9,3,27,amex,346999817688563
1002877,2000155,3000023,2024-05-12T20:07:34.332Z,Orchard Oasis,6,3,18,amex,370073377218838
1002878,2000202,3000040,2024-05-04T08:54:06.338Z,Golden Gate Ginger,4,3,12,visa,4963115782275948
1002879,2000030,3000016,2024-05-16T14:31:27.187Z,Golden Gate Ginger,7,3,21,mastercard,2625052781966827
1002880,2000101,3000045,2024-05-13T00:24:56.617Z,Orchard Oasis,7,3,21,mastercard,5359029760156674
1002881,2000277,3000023,2024-05-14T16:57:46.339Z,Pearly Pies,4,3,12,mastercard,2256181266587968
1002882,2000195,3000016,2024-05-09T07:50:21.473Z,Austin Almond Biscotti,7,3,21,mastercard,2714224959937136
1002883,2000250,3000037,2024-05-16T23:15:17.723Z,Golden Gate Ginger,5,3,15,amex,373082401391492
1002884,2000165,3000013,2024-05-15T04:16:56.089Z,Golden Gate Ginger,2,3,6,mastercard,2713332776039233
1002885,2000064,3000034,2024-05-08T13:20:33.743Z,Orchard Oasis,4,3,12,amex,374122604366005
1002887,2000065,3000045,2024-05-01T05:29:43.588Z,Tokyo Tidbits,3,3,9,mastercard,2720194385248568
1002888,2000251,3000040,2024-05-01T03:26:57.808Z,Austin Almond Biscotti,10,3,30,amex,371932389349478
1002889,2000210,3000007,2024-05-03T15:33:31.123Z,Pearly Pies,6,3,18,amex,340449006375958
1002890,2000140,3000007,2024-05-13T09:18:58.022Z,Austin Almond Biscotti,1,3,3,mastercard,2707783179663466
1002891,2000056,3000001,2024-05-15T09:10:32.584Z,Orchard Oasis,8,3,24,amex,343040740148236
1002892,2000241,3000018,2024-05-16T09:03:02.617Z,Orchard Oasis,10,3,30,mastercard,5347010647647361
1002893,2000035,3000029,2024-05-11T11:51:40.491Z,Pearly Pies,10,3,30,visa,4419454537403996
1002894,2000253,3000040,2024-05-02T22:50:00.670Z,Golden Gate Ginger,10,3,30,visa,4276582820606271
1002895,2000240,3000008,2024-05-10T11:46:13.469Z,Golden Gate Ginger,2,3,6,visa,4068358011414847
1002897,2000148,3000025,2024-05-02T09:05:53.023Z,Golden Gate Ginger,6,3,18,amex,342622553567882
1002899,2000127,3000027,2024-05-14T06:21:39.280Z,Pearly Pies,2,3,6,visa,4452379506957714
1002900,2000193,3000003,2024-05-01T14:36:16.887Z,Austin Almond Biscotti,9,3,27,visa,4390061616937332
1002901,2000228,3000030,2024-05-15T17:27:36.464Z,Golden Gate Ginger,6,3,18,mastercard,2720232740968189
1002902,2000026,3000028,2024-05-05T00:12:21.696Z,Orchard Oasis,6,3,18,mastercard,2472083972461900
1002903,2000123,3000042,2024-05-12T08:55:48.510Z,Outback Oatmeal,6,3,18,visa,4591896185017660
1002904,2000071,3000035,2024-05-05T10:42:31.718Z,Pearly Pies,1,3,3,amex,373901918634088
1002905,2000192,3000001,2024-05-04T14:33:48.578Z,Golden Gate Ginger,10,3,30,visa,4916123643491488
1002906,2000108,3000019,2024-05-14T10:24:52.592Z,Austin Almond Biscotti,9,3,27,visa,4292550290198244
1002907,2000191,3000032,2024-05-15T20:17:11.312Z,Austin Almond Biscotti,5,3,15,mastercard,2240217474806748
1002909,2000068,3000017,2024-05-13T11:36:28.955Z,Golden Gate Ginger,1,3,3,visa,4074582903044048
1002910,2000064,3000018,2024-05-09T17:30:51.816Z,Golden Gate Ginger,5,3,15,visa,4350233010721517
1002911,2000178,3000030,2024-05-13T19:52:19.103Z,Outback Oatmeal,3,3,9,amex,341017555044744
1000416,2000004,3000042,2024-05-17T04:58:57.446Z,Orchard Oasis,10,3,30,mastercard,2234725517391179
1000418,2000205,3000028,2024-05-01T23:18:57.408Z,Orchard Oasis,8,3,24,visa,4380304281556983
1000419,2000080,3000044,2024-05-14T12:13:30.477Z,Austin Almond Biscotti,7,3,21,mastercard,2279600928388666
1000421,2000082,3000030,2024-05-08T16:39:19.110Z,Austin Almond Biscotti,5,3,15,visa,4104692670764704
1000422,2000055,3000017,2024-05-02T04:02:27.023Z,Austin Almond Biscotti,10,3,30,mastercard,2269755754774454
1000423,2000114,3000007,2024-05-12T18:07:54.588Z,Golden Gate Ginger,9,3,27,visa,4677528046902213
1000424,2000070,3000043,2024-05-07T22:31:55.310Z,Golden Gate Ginger,6,3,18,visa,4008182795324052
1000425,2000160,3000036,2024-05-05T07:46:09.430Z,Outback Oatmeal,8,3,24,visa,4399678618409498
1000427,2000158,3000024,2024-05-13T16:50:21.878Z,Tokyo Tidbits,1,3,3,visa,4928870715135189
1000428,2000098,3000024,2024-05-03T02:58:20.281Z,Outback Oatmeal,3,3,9,mastercard,2720845027831190
1000429,2000199,3000017,2024-05-10T23:55:23.986Z,Orchard Oasis,7,3,21,visa,4749003218829952
1000431,2000189,3000010,2024-05-07T04:34:04.708Z,Austin Almond Biscotti,1,3,3,mastercard,2720425299594345
1000432,2000120,3000037,2024-05-16T23:52:12.762Z,Orchard Oasis,8,3,24,visa,4877050441316319
1000433,2000021,3000011,2024-05-08T15:10:47.490Z,Golden Gate Ginger,7,3,21,visa,4547726895588251
1000434,2000065,3000010,2024-05-12T03:05:24.612Z,Golden Gate Ginger,6,3,18,visa,4691500032359114
1000435,2000086,3000044,2024-05-17T04:20:26.788Z,Orchard Oasis,3,3,9,mastercard,2282095326060964
1000436,2000081,3000006,2024-05-16T03:26:52.782Z,Tokyo Tidbits,3,3,9,mastercard,2272419602338054
1000437,2000128,3000036,2024-05-02T20:21:54.166Z,Pearly Pies,3,3,9,visa,4570316067256083
1000438,2000208,3000037,2024-05-07T22:23:38.881Z,Austin Almond Biscotti,2,3,6,visa,4026047602566799
1000439,2000298,3000004,2024-05-01T21:25:35.354Z,Pearly Pies,8,3,24,amex,343273237520373
1000440,2000232,3000028,2024-05-02T21:39:41.204Z,Orchard Oasis,5,3,15,mastercard,2256691856449221
1000441,2000026,3000032,2024-05-14T15:46:15.131Z,Golden Gate Ginger,7,3,21,visa,4124863849722693
1000443,2000108,3000029,2024-05-16T15:04:03.777Z,Tokyo Tidbits,4,3,12,mastercard,2281687376170601
1000444,2000269,3000044,2024-05-12T03:29:43.773Z,Austin Almond Biscotti,6,3,18,mastercard,5181501406846599
1000445,2000177,3000008,2024-05-01T19:05:37.496Z,Pearly Pies,2,3,6,visa,4023829745261138
1000446,2000205,3000028,2024-05-14T12:42:04.974Z,Golden Gate Ginger,7,3,21,amex,371569560648979
1000447,2000201,3000003,2024-05-07T07:01:08.853Z,Pearly Pies,3,3,9,amex,372807518598493
1000448,2000167,3000015,2024-05-08T03:13:30.001Z,Austin Almond Biscotti,5,3,15,mastercard,2252893814146162
1000450,2000124,3000044,2024-05-02T18:36:11.803Z,Outback Oatmeal,10,3,30,visa,4653979255398726
1000451,2000269,3000037,2024-05-09T06:02:12.350Z,Austin Almond Biscotti,6,3,18,visa,4390260131103350
1000452,2000165,3000007,2024-05-04T02:42:12.399Z,Golden Gate Ginger,4,3,12,mastercard,5591667151587581
1000453,2000239,3000010,2024-05-14T01:28:02.045Z,Austin Almond Biscotti,2,3,6,amex,378538449733164
1000454,2000057,3000007,2024-05-15T11:42:14.707Z,Tokyo Tidbits,6,3,18,mastercard,2246429156494362
1000455,2000055,3000016,2024-05-01T06:53:17.328Z,Orchard Oasis,1,3,3,visa,4910802892099847
1000456,2000131,3000040,2024-05-08T20:22:14.079Z,Tokyo Tidbits,6,3,18,amex,340277430984487
1000457,2000135,3000026,2024-05-09T21:31:10.469Z,Orchard Oasis,5,3,15,mastercard,2237028171732425
1000458,2000240,3000031,2024-05-04T18:23:45.624Z,Orchard Oasis,7,3,21,amex,371896210992956
1000459,2000284,3000005,2024-05-12T08:03:25.178Z,Austin Almond Biscotti,2,3,6,visa,4927457978257610
1000460,2000051,3000017,2024-05-10T20:14:48.989Z,Orchard Oasis,8,3,24,mastercard,2251337222215970
1000462,2000156,3000010,2024-05-06T13:49:25.410Z,Austin Almond Biscotti,6,3,18,visa,4057988185528411
1000463,2000272,3000033,2024-05-01T05:03:14.129Z,Golden Gate Ginger,8,3,24,visa,4300459813129282
1000464,2000015,3000010,2024-05-14T18:24:02.213Z,Austin Almond Biscotti,4,3,12,amex,379108486381522
1000465,2000084,3000037,2024-05-02T07:10:17.055Z,Golden Gate Ginger,8,3,24,mastercard,2716904498642010
1000466,2000295,3000012,2024-05-10T02:24:37.707Z,Pearly Pies,2,3,6,visa,4120360340324123
1000467,2000154,3000034,2024-05-13T11:16:08.780Z,Golden Gate Ginger,7,3,21,mastercard,5427123829854938
1000468,2000112,3000023,2024-05-10T03:18:12.490Z,Outback Oatmeal,3,3,9,mastercard,2306973397955415
1000469,2000149,3000030,2024-05-03T16:54:21.552Z,Pearly Pies,7,3,21,mastercard,2386826655260683
1000470,2000084,3000004,2024-05-03T01:07:47.990Z,Outback Oatmeal,8,3,24,amex,340299553094720
1000472,2000077,3000036,2024-05-01T08:29:29.474Z,Austin Almond Biscotti,7,3,21,amex,373675260268279
1000473,2000089,3000006,2024-05-13T19:27:40.199Z,Orchard Oasis,5,3,15,mastercard,2520571223710804
1000475,2000089,3000040,2024-05-15T18:04:03.004Z,Pearly Pies,5,3,15,amex,341905137947881
1000476,2000222,3000040,2024-05-01T07:17:07.437Z,Golden Gate Ginger,5,3,15,mastercard,5277500638355572
1000478,2000252,3000027,2024-05-08T04:19:39.311Z,Tokyo Tidbits,4,3,12,visa,4007087297655187
1000479,2000295,3000017,2024-05-07T11:56:16.343Z,Orchard Oasis,7,3,21,amex,372267106566701
1000480,2000167,3000018,2024-05-11T19:00:07.870Z,Pearly Pies,2,3,6,visa,4407206323861066
1000481,2000266,3000037,2024-05-03T17:22:53.217Z,Pearly Pies,9,3,27,mastercard,5357945332483431
1000482,2000039,3000004,2024-05-09T20:26:27.778Z,Golden Gate Ginger,1,3,3,amex,370648236346803
1000483,2000227,3000004,2024-05-03T22:59:51.110Z,Golden Gate Ginger,7,3,21,visa,4166632337875076
1000484,2000190,3000007,2024-05-08T21:26:43.971Z,Golden Gate Ginger,5,3,15,amex,379094944377536
1000485,2000105,3000008,2024-05-17T03:35:13.774Z,Golden Gate Ginger,8,3,24,visa,4936535985088513
1000486,2000199,3000045,2024-05-04T01:51:26.396Z,Orchard Oasis,7,3,21,mastercard,2380477779915640
1000487,2000059,3000017,2024-05-02T17:55:47.579Z,Outback Oatmeal,10,3,30,mastercard,2254645333246321
1000488,2000039,3000009,2024-05-15T14:22:32.814Z,Austin Almond Biscotti,9,3,27,visa,4371202722195851
1000489,2000045,3000013,2024-05-11T06:29:46.908Z,Tokyo Tidbits,10,3,30,visa,4857700457978303
1000490,2000005,3000042,2024-05-05T08:31:22.839Z,Tokyo Tidbits,3,3,9,mastercard,2249226100765062
1000491,2000058,3000025,2024-05-07T11:53:15.012Z,Austin Almond Biscotti,3,3,9,visa,4967916155232689
1000492,2000246,3000004,2024-05-03T18:27:51.176Z,Golden Gate Ginger,1,3,3,visa,4051042322020449
1000494,2000034,3000007,2024-05-06T05:41:19.635Z,Outback Oatmeal,8,3,24,mastercard,2251897045218873
1000495,2000205,3000019,2024-05-14T18:49:07.614Z,Austin Almond Biscotti,1,3,3,amex,371648551300764
1000496,2000154,3000018,2024-05-04T04:33:47.532Z,Austin Almond Biscotti,9,3,27,mastercard,2286879837170974
1000497,2000086,3000040,2024-05-09T13:35:12.989Z,Golden Gate Ginger,1,3,3,mastercard,2712374504193511
1000499,2000090,3000036,2024-05-07T22:26:57.396Z,Orchard Oasis,3,3,9,mastercard,5121716188337327
1000500,2000221,3000027,2024-05-09T08:39:02.354Z,Tokyo Tidbits,1,3,3,mastercard,2397905126795092
1000501,2000047,3000028,2024-05-14T01:37:15.115Z,Pearly Pies,1,3,3,mastercard,2286795143525174
1000502,2000107,3000033,2024-05-11T13:07:16.135Z,Tokyo Tidbits,5,3,15,amex,342002388622147
1000503,2000226,3000044,2024-05-14T07:49:51.619Z,Pearly Pies,1,3,3,amex,373532841674428
1000504,2000055,3000025,2024-05-09T17:48:22.229Z,Pearly Pies,2,3,6,visa,4461935348692436
1000505,2000125,3000006,2024-05-15T00:36:20.395Z,Outback Oatmeal,1,3,3,mastercard,2258539439830045
1000508,2000181,3000010,2024-05-14T10:10:20.044Z,Pearly Pies,10,3,30,amex,370033032023791
1000509,2000062,3000036,2024-05-17T03:46:12.928Z,Golden Gate Ginger,5,3,15,mastercard,2704945999804934
1000511,2000156,3000019,2024-05-09T15:33:58.055Z,Pearly Pies,8,3,24,amex,377591828719461
1000512,2000034,3000040,2024-05-17T11:24:30.699Z,Orchard Oasis,9,3,27,mastercard,5106238912769096
1000514,2000166,3000015,2024-05-07T23:35:26.352Z,Pearly Pies,3,3,9,visa,4258667027361044
1000515,2000092,3000011,2024-05-09T22:06:42.456Z,Tokyo Tidbits,5,3,15,visa,4959809047783045
1000516,2000147,3000026,2024-05-10T23:41:33.235Z,Outback Oatmeal,7,3,21,mastercard,2265790665269751
1000517,2000018,3000019,2024-05-13T21:05:53.608Z,Outback Oatmeal,4,3,12,amex,373299009804888
